rank,ranking_type,like_user_id,creator_name,creator_urlname,creator_url,has_profile_url,likes_count,first_like_at,last_like_at,follower_count,generated_at,period_start,period_end
104,this_week,12055224,こあら@SeaArt×イラストプロンプト毎日発信,aibento,https://note.com/aibento,True,1,2026-04-06T07:14:03+09:00,2026-04-06T07:14:03+09:00,1344,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
105,this_week,11197179,栄養学生N🐈‍⬛,_nutrition_stu,https://note.com/_nutrition_stu,True,1,2026-04-06T06:56:33+09:00,2026-04-06T06:56:33+09:00,107,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
106,this_week,11782803,心野けいか🐹（ハムスターの人）,koko_kei,https://note.com/koko_kei,True,1,2026-04-06T06:52:35+09:00,2026-04-06T06:52:35+09:00,1319,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
107,this_week,13315784,しゅがー＃,sugar_space78,https://note.com/sugar_space78,True,1,2026-04-06T06:50:32+09:00,2026-04-06T06:50:32+09:00,298,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
108,this_week,12957187,アマドリウシロ,great_swan8128,https://note.com/great_swan8128,True,1,2026-04-06T06:50:28+09:00,2026-04-06T06:50:28+09:00,930,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
109,this_week,13044441,tetenn,humble_falcon456,https://note.com/humble_falcon456,True,1,2026-04-06T06:48:01+09:00,2026-04-06T06:48:01+09:00,111,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
110,this_week,11992898,真理探究爺さん,river_m1914,https://note.com/river_m1914,True,1,2026-04-06T06:46:25+09:00,2026-04-06T06:46:25+09:00,869,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
111,this_week,11436595,ひろ,fair_guppy4626,https://note.com/fair_guppy4626,True,1,2026-04-06T06:37:41+09:00,2026-04-06T06:37:41+09:00,931,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
112,this_week,1694437,"ゆりしま みつき（毎日更新｜Gemini,NanoBananaと一緒）",clum1,https://note.com/clum1,True,1,2026-04-06T06:33:53+09:00,2026-04-06T06:33:53+09:00,46,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
113,this_week,13686942,るみるみ,rumi_rumi369,https://note.com/rumi_rumi369,True,1,2026-04-06T06:29:21+09:00,2026-04-06T06:29:21+09:00,570,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
114,this_week,7159750,Yu-No先生🔥,gentle_borage15,https://note.com/gentle_borage15,True,1,2026-04-06T06:24:36+09:00,2026-04-06T06:24:36+09:00,314,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
115,this_week,11914162,キヲ@AIイラストレーター,alert_yak4745,https://note.com/alert_yak4745,True,1,2026-04-06T06:22:27+09:00,2026-04-06T06:22:27+09:00,2467,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
116,this_week,12423941,こもれびFP🌻,jolly_shark9961,https://note.com/jolly_shark9961,True,1,2026-04-06T06:21:26+09:00,2026-04-06T06:21:26+09:00,1319,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
117,this_week,10834379,きじまひろあき,hiroaki_kijima99,https://note.com/hiroaki_kijima99,True,1,2026-04-06T06:20:47+09:00,2026-04-06T06:20:47+09:00,1844,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
118,this_week,6633639,標準人間【田中万藻巣(まんもす)】,clean_aster831,https://note.com/clean_aster831,True,1,2026-04-06T06:05:16+09:00,2026-04-06T06:05:16+09:00,3249,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
119,this_week,13800472,城森 善行,yoshiyuki_jomori,https://note.com/yoshiyuki_jomori,True,1,2026-04-06T05:28:59+09:00,2026-04-06T05:28:59+09:00,332,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
120,this_week,13850016,陛下と呼べ！！,hey_barg666,https://note.com/hey_barg666,True,1,2026-04-06T00:39:15+09:00,2026-04-06T00:39:15+09:00,18,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
121,this_week,6386936,田中茉莉　Tanaka Mari,super_bee253,https://note.com/super_bee253,True,1,2026-04-06T00:33:09+09:00,2026-04-06T00:33:09+09:00,120,2026-04-07T11:03:54.639348+09:00,2026-04-06T00:00:00+09:00,2026-04-07T10:53:38+09:00
