rank,ranking_type,like_user_id,creator_name,creator_urlname,creator_url,has_profile_url,likes_count,first_like_at,last_like_at,follower_count,generated_at,period_start,period_end
130,last_week,12575852,シュガー先生｜現役工業高校教員,suger_sensei,https://note.com/suger_sensei,True,1,2026-03-08T08:42:38+09:00,2026-03-08T08:42:38+09:00,1980,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
131,last_week,13747205,カトウトモアキ,kato_2026,https://note.com/kato_2026,True,1,2026-03-08T08:32:09+09:00,2026-03-08T08:32:09+09:00,52,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
132,last_week,13448248,toshi,noted_briony6812,https://note.com/noted_briony6812,True,1,2026-03-08T06:24:03+09:00,2026-03-08T06:24:03+09:00,429,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
133,last_week,10674699,瀬戸口 悠真 「投資の哲学」,prime_hebe780,https://note.com/prime_hebe780,True,1,2026-03-07T22:46:01+09:00,2026-03-07T22:46:01+09:00,462,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
134,last_week,5321185,太田 賢一／Design Mgr,kenichiota0711,https://note.com/kenichiota0711,True,1,2026-03-07T22:07:30+09:00,2026-03-07T22:07:30+09:00,2648,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
135,last_week,11325974,HAS｜40代後半エンジニアPM,nice_prawn3453,https://note.com/nice_prawn3453,True,1,2026-03-07T20:54:13+09:00,2026-03-07T20:54:13+09:00,1848,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
136,last_week,13425095,おとうふ｜30代パート主婦の暮らしメモ,otofu_ponzu,https://note.com/otofu_ponzu,True,1,2026-03-07T20:31:02+09:00,2026-03-07T20:31:02+09:00,738,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
137,last_week,5857397,ガネード,unionlinkplus,https://note.com/unionlinkplus,True,1,2026-03-07T17:46:38+09:00,2026-03-07T17:46:38+09:00,465,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
138,last_week,6122434,吹上由樹@株式会社Lean Stack,leanstack,https://note.com/leanstack,True,1,2026-03-07T17:35:01+09:00,2026-03-07T17:35:01+09:00,300,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
139,last_week,13849075,毎日更新　タキモトケンです,good_squid8795,https://note.com/good_squid8795,True,1,2026-03-07T12:56:08+09:00,2026-03-07T12:56:08+09:00,29,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
140,last_week,13403303,mimu / 元信金マンが語るお金の豆知識💰,prime_finch4033,https://note.com/prime_finch4033,True,1,2026-03-07T12:45:13+09:00,2026-03-07T12:45:13+09:00,281,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
141,last_week,13739855,AIスロット研究所,ai_slot_lab,https://note.com/ai_slot_lab,True,1,2026-03-07T12:33:09+09:00,2026-03-07T12:33:09+09:00,20,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
142,last_week,5560118,UB【Netflix & カフェ】,ub617,https://note.com/ub617,True,1,2026-03-07T11:58:19+09:00,2026-03-07T11:58:19+09:00,3905,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
143,last_week,13154572,ユーカリ,sparkjoy1112,https://note.com/sparkjoy1112,True,1,2026-03-07T11:19:38+09:00,2026-03-07T11:19:38+09:00,356,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
144,last_week,7459481,monokakihibi,monokakihibi,https://note.com/monokakihibi,True,1,2026-03-07T10:31:53+09:00,2026-03-07T10:31:53+09:00,3343,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
145,last_week,8815645,422 yasu,422_yasu,https://note.com/422_yasu,True,1,2026-03-07T09:59:10+09:00,2026-03-07T09:59:10+09:00,3024,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
146,last_week,11303263,かつも,happy_bear4039,https://note.com/happy_bear4039,True,1,2026-03-07T09:55:19+09:00,2026-03-07T09:55:19+09:00,1022,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
147,last_week,13587596,taka｜写真の余白,shashinnoyohaku,https://note.com/shashinnoyohaku,True,1,2026-03-07T09:50:24+09:00,2026-03-07T09:50:24+09:00,82,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
148,last_week,36895,アオキタカユキ｜UIで思考のズレを言語化,dorisukeone,https://note.com/dorisukeone,True,1,2026-03-07T08:35:55+09:00,2026-03-07T08:35:55+09:00,1219,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
149,last_week,13294410,hidyu,limber_zebra8420,https://note.com/limber_zebra8420,True,1,2026-03-07T08:17:38+09:00,2026-03-07T08:17:38+09:00,350,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
150,last_week,13094187,ミナト汐　＠光と構図のアトリエ,n_kazumai55633,https://note.com/n_kazumai55633,True,1,2026-03-07T07:55:36+09:00,2026-03-07T07:55:36+09:00,266,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
151,last_week,13282031,kan｜病院薬剤師×生成AI,alert_poppy7170,https://note.com/alert_poppy7170,True,1,2026-03-07T07:41:35+09:00,2026-03-07T07:41:35+09:00,199,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
152,last_week,2421898,kou,like_auk9140,https://note.com/like_auk9140,True,1,2026-03-07T07:38:40+09:00,2026-03-07T07:38:40+09:00,131,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
153,last_week,13612581,ハイネ,pinotabeta,https://note.com/pinotabeta,True,1,2026-03-07T07:01:55+09:00,2026-03-07T07:01:55+09:00,325,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
154,last_week,630714,やひろ,yahiro2000,https://note.com/yahiro2000,True,1,2026-03-07T06:42:38+09:00,2026-03-07T06:42:38+09:00,5990,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
155,last_week,9087799,Hirockn,hirockn,https://note.com/hirockn,True,1,2026-03-07T06:36:38+09:00,2026-03-07T06:36:38+09:00,315,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
156,last_week,13401779,UKIUK X,hearty_cobra7189,https://note.com/hearty_cobra7189,True,1,2026-03-07T00:17:37+09:00,2026-03-07T00:17:37+09:00,1228,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
157,last_week,10460304,Chinpan Ojisan,ojisan_chinpan,https://note.com/ojisan_chinpan,True,1,2026-03-06T22:41:49+09:00,2026-03-06T22:41:49+09:00,331,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
158,last_week,589382,慶大卒バイリンガル・浅井章人(あさい・あきと)のプロデューサー,world_traveler,https://note.com/world_traveler,True,1,2026-03-06T20:54:51+09:00,2026-03-06T20:54:51+09:00,284,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
159,last_week,9508457,ほしの遥華,hoshinoharuka33,https://note.com/hoshinoharuka33,True,1,2026-03-06T20:03:09+09:00,2026-03-06T20:03:09+09:00,8096,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
160,last_week,12815820,ゆらり🌹🫧　🫶💕,huge_coot6820,https://note.com/huge_coot6820,True,1,2026-03-06T19:30:17+09:00,2026-03-06T19:30:17+09:00,700,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
161,last_week,12649520,さくら🍷ワインソムリエの備忘録,sakura_wine_note,https://note.com/sakura_wine_note,True,1,2026-03-06T19:03:27+09:00,2026-03-06T19:03:27+09:00,451,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
162,last_week,3237079,へも,hemox,https://note.com/hemox,True,1,2026-03-06T17:38:02+09:00,2026-03-06T17:38:02+09:00,3,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
163,last_week,13601510,山口 瞭｜AI嫌いだったAI研修会社の社長,yamaguchi_ai,https://note.com/yamaguchi_ai,True,1,2026-03-06T14:30:01+09:00,2026-03-06T14:30:01+09:00,105,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
164,last_week,11326196,エターナルホスピタリティグループ【公式】note,eternal0501,https://note.com/eternal0501,True,1,2026-03-06T13:45:48+09:00,2026-03-06T13:45:48+09:00,97,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
165,last_week,12097723,あおぞら,fine_arnica1139,https://note.com/fine_arnica1139,True,1,2026-03-06T13:02:17+09:00,2026-03-06T13:02:17+09:00,255,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
166,last_week,1663902,ちゃんやま,chanyama7,https://note.com/chanyama7,True,1,2026-03-06T12:26:00+09:00,2026-03-06T12:26:00+09:00,1397,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
167,last_week,13617545,5インカム父さん,alert_ibis567,https://note.com/alert_ibis567,True,1,2026-03-06T12:15:23+09:00,2026-03-06T12:15:23+09:00,541,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
168,last_week,2475593,小暮裕之 医師 / 医療経営者 フィジカルAI × 医療・介護 在宅・ホスピスの社会実装,ariakekids,https://note.com/ariakekids,True,1,2026-03-06T11:43:43+09:00,2026-03-06T11:43:43+09:00,2031,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
169,last_week,8285057,AIを使う全ての人へ｜WEEL,weel_media,https://note.com/weel_media,True,1,2026-03-06T10:52:56+09:00,2026-03-06T10:52:56+09:00,1126,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
170,last_week,9474806,流羽るう,roo_note,https://note.com/roo_note,True,1,2026-03-06T08:12:04+09:00,2026-03-06T08:12:04+09:00,243,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
171,last_week,10050998,安桜芙美乃（あさくらふみお）,apytt,https://note.com/apytt,True,1,2026-03-06T07:51:20+09:00,2026-03-06T07:51:20+09:00,792,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
172,last_week,12059981,あおい灯（あおいともり）,aoi_touka,https://note.com/aoi_touka,True,1,2026-03-06T07:34:38+09:00,2026-03-06T07:34:38+09:00,301,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
173,last_week,11790139,みどちん｜AIと働く在宅フリーランス🧚精霊さん,mido_work,https://note.com/mido_work,True,1,2026-03-06T00:40:08+09:00,2026-03-06T00:40:08+09:00,428,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
174,last_week,8906374,pan,witty_quince207,https://note.com/witty_quince207,True,1,2026-03-05T20:04:54+09:00,2026-03-05T20:04:54+09:00,680,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
175,last_week,13356135,黒い黒パグ,ideal_slug1407,https://note.com/ideal_slug1407,True,1,2026-03-05T19:25:02+09:00,2026-03-05T19:25:02+09:00,352,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
176,last_week,13316377,たいち｜統括ℂ𝔼𝕆｜𝔸𝕀-𝕃𝕀ℕ𝕂｜あなたの脳が、恋をする。,ripe_quail303,https://note.com/ripe_quail303,True,1,2026-03-05T19:01:50+09:00,2026-03-05T19:01:50+09:00,241,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
177,last_week,13669800,おやゆび,oyayub1,https://note.com/oyayub1,True,1,2026-03-05T18:35:12+09:00,2026-03-05T18:35:12+09:00,452,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
178,last_week,11307287,もふねこ博士,mofu_neko_hakase,https://note.com/mofu_neko_hakase,True,1,2026-03-05T18:27:10+09:00,2026-03-05T18:27:10+09:00,1398,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
179,last_week,11980267,パピコさん！,shiny_fairy6363,https://note.com/shiny_fairy6363,True,1,2026-03-05T16:44:20+09:00,2026-03-05T16:44:20+09:00,708,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
180,last_week,11484938,ぺぺ,easy_ferret3871,https://note.com/easy_ferret3871,True,1,2026-03-05T16:06:22+09:00,2026-03-05T16:06:22+09:00,419,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
181,last_week,5501974,D′トオル,wakuhapi_ryu,https://note.com/wakuhapi_ryu,True,1,2026-03-05T15:54:52+09:00,2026-03-05T15:54:52+09:00,473,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
182,last_week,12841008,まる。,horizonnotes_108,https://note.com/horizonnotes_108,True,1,2026-03-05T15:47:10+09:00,2026-03-05T15:47:10+09:00,598,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
183,last_week,12514342,y-tetsu,ripe_hyena7422,https://note.com/ripe_hyena7422,True,1,2026-03-05T15:45:57+09:00,2026-03-05T15:45:57+09:00,355,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
184,last_week,11465514,Makari｜AIイラストと副業,makari_5108010,https://note.com/makari_5108010,True,1,2026-03-05T15:15:48+09:00,2026-03-05T15:15:48+09:00,3755,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
185,last_week,10928157,蜜麦苗,mitsumuginae,https://note.com/mitsumuginae,True,1,2026-03-05T14:59:50+09:00,2026-03-05T14:59:50+09:00,1205,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
186,last_week,705548,みすずのほっこりおうちごはん,misumisu0722,https://note.com/misumisu0722,True,1,2026-03-05T13:40:36+09:00,2026-03-05T13:40:36+09:00,339,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
187,last_week,8386101,日刊アマツキ文庫,clean_gerbil265,https://note.com/clean_gerbil265,True,1,2026-03-05T12:26:16+09:00,2026-03-05T12:26:16+09:00,1138,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
188,last_week,13073421,こまてん｜「CS思考」で書くAIライター,ai_writers,https://note.com/ai_writers,True,1,2026-03-05T10:16:56+09:00,2026-03-05T10:16:56+09:00,4163,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
189,last_week,12937784,がぱおAIラボ 🧪,gapao10969,https://note.com/gapao10969,True,1,2026-03-05T10:14:38+09:00,2026-03-05T10:14:38+09:00,56,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
190,last_week,12196744,空想の宝石紀行,mistoria_jw,https://note.com/mistoria_jw,True,1,2026-03-05T09:47:38+09:00,2026-03-05T09:47:38+09:00,24,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
191,last_week,13465415,ぐっさん｜家族を守るためのAI副業,vivid_plover7741,https://note.com/vivid_plover7741,True,1,2026-03-05T09:02:17+09:00,2026-03-05T09:02:17+09:00,1074,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
192,last_week,10816572,みらちょいす,mira_choice100,https://note.com/mira_choice100,True,1,2026-03-05T08:27:01+09:00,2026-03-05T08:27:01+09:00,3444,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
193,last_week,11901607,あやっぺ☕,lumiracle,https://note.com/lumiracle,True,1,2026-03-05T08:14:22+09:00,2026-03-05T08:14:22+09:00,866,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
194,last_week,12559148,プーリ@明日の朝礼「1分カンペ」,long_oriole8182,https://note.com/long_oriole8182,True,1,2026-03-05T08:10:17+09:00,2026-03-05T08:10:17+09:00,917,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
195,last_week,976655,ムコキュウ,mucoq,https://note.com/mucoq,True,1,2026-03-05T07:59:46+09:00,2026-03-05T07:59:46+09:00,15,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
196,last_week,7896891,ポンタ,pontanohaha,https://note.com/pontanohaha,True,1,2026-03-05T06:03:44+09:00,2026-03-05T06:03:44+09:00,1024,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
197,last_week,13708984,たま@恋愛,shiny_viper5535,https://note.com/shiny_viper5535,True,1,2026-03-05T00:20:19+09:00,2026-03-05T00:20:19+09:00,25,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
198,last_week,13628042,のぶ｜no-booo!｜マーケティングに関する気づきをシェア,no_booo,https://note.com/no_booo,True,1,2026-03-04T23:25:46+09:00,2026-03-04T23:25:46+09:00,9,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
199,last_week,12799430,okamekochan,okamekochan,https://note.com/okamekochan,True,1,2026-03-04T20:25:27+09:00,2026-03-04T20:25:27+09:00,114,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
200,last_week,10235654,Duke.j.white,dukejwhite,https://note.com/dukejwhite,True,1,2026-03-04T19:30:28+09:00,2026-03-04T19:30:28+09:00,894,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
201,last_week,11359513,安達 孝之｜Road to Total 600kg,takayukiadachi,https://note.com/takayukiadachi,True,1,2026-03-04T17:30:55+09:00,2026-03-04T17:30:55+09:00,744,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
202,last_week,13536759,かるい｜フォロバ100｜AIツール探検中,karui7,https://note.com/karui7,True,1,2026-03-04T16:40:25+09:00,2026-03-04T16:40:25+09:00,36,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
203,last_week,12721742,Nono.@心と仕事を整えるAI×癒しクリエイター,nono_hsp_write,https://note.com/nono_hsp_write,True,1,2026-03-04T15:44:07+09:00,2026-03-04T15:44:07+09:00,353,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
204,last_week,13832371,⁰⁴,fraisecalpis,https://note.com/fraisecalpis,True,1,2026-03-04T14:42:25+09:00,2026-03-04T14:42:25+09:00,156,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
205,last_week,13137374,宇宙珍獣🦄🌬️ユル勇者あかね🧚,lovely_rose3365,https://note.com/lovely_rose3365,True,1,2026-03-04T14:31:15+09:00,2026-03-04T14:31:15+09:00,392,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
206,last_week,13386661,河川,gentle_lilac5015,https://note.com/gentle_lilac5015,True,1,2026-03-04T14:09:21+09:00,2026-03-04T14:09:21+09:00,24,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
207,last_week,12094899,そらいろのアイデア屋|物語創作者のためのおもちゃ箱🏡,sorairo_sousaku,https://note.com/sorairo_sousaku,True,1,2026-03-04T13:34:11+09:00,2026-03-04T13:34:11+09:00,11,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
208,last_week,13148964,日常アップデート,open_serval9739,https://note.com/open_serval9739,True,1,2026-03-04T12:55:01+09:00,2026-03-04T12:55:01+09:00,63,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
209,last_week,5788636,ぽん太＠少額FXコツコツ日記,hidelin,https://note.com/hidelin,True,1,2026-03-04T11:54:30+09:00,2026-03-04T11:54:30+09:00,4,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
210,last_week,12114770,旗島洸司｜法人携帯アドバイザー🚩,koji_hatashima,https://note.com/koji_hatashima,True,1,2026-03-04T11:48:35+09:00,2026-03-04T11:48:35+09:00,0,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
211,last_week,6287540,紗栄子／30代女性の人生戦略室,30dainosenryaku,https://note.com/30dainosenryaku,True,1,2026-03-04T10:59:41+09:00,2026-03-04T10:59:41+09:00,4,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
212,last_week,12778254,シカナイはるひ,shika_0404,https://note.com/shika_0404,True,1,2026-03-04T10:41:27+09:00,2026-03-04T10:41:27+09:00,314,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
213,last_week,8452689,下防直樹｜潜在意識と神経科学,naoki_shimobo,https://note.com/naoki_shimobo,True,1,2026-03-04T10:09:19+09:00,2026-03-04T10:09:19+09:00,234,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
214,last_week,12416991,深夢,minasu36mimu,https://note.com/minasu36mimu,True,1,2026-03-04T08:49:08+09:00,2026-03-04T08:49:08+09:00,493,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
215,last_week,13415789,ことばの余白,kotonohaspace,https://note.com/kotonohaspace,True,1,2026-03-04T08:18:25+09:00,2026-03-04T08:18:25+09:00,11,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
216,last_week,2968233,Summer Banana ＠ゆるDXのすすめ,sb_studio,https://note.com/sb_studio,True,1,2026-03-04T07:17:14+09:00,2026-03-04T07:17:14+09:00,40,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
217,last_week,13217153,元・失敗投資家の長期投資術,legal_coot9956,https://note.com/legal_coot9956,True,1,2026-03-04T06:47:53+09:00,2026-03-04T06:47:53+09:00,504,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
218,last_week,12700847,Reframe Lab | 思考のリセット,reframelab,https://note.com/reframelab,True,1,2026-03-04T06:22:16+09:00,2026-03-04T06:22:16+09:00,479,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
219,last_week,10916832,もっちー,omochistar,https://note.com/omochistar,True,1,2026-03-04T04:20:46+09:00,2026-03-04T04:20:46+09:00,71,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
220,last_week,12196813,秘密さん。,mute_owl3897,https://note.com/mute_owl3897,True,1,2026-03-04T00:05:21+09:00,2026-03-04T00:05:21+09:00,347,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
221,last_week,2007088,秀丸,fit_phlox1951,https://note.com/fit_phlox1951,True,1,2026-03-03T23:51:46+09:00,2026-03-03T23:51:46+09:00,10,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
222,last_week,10963048,rika🌷,meina_rikamizuki,https://note.com/meina_rikamizuki,True,1,2026-03-03T23:49:19+09:00,2026-03-03T23:49:19+09:00,566,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
223,last_week,13287086,犬神銀,nice_carp6786,https://note.com/nice_carp6786,True,1,2026-03-03T23:15:26+09:00,2026-03-03T23:15:26+09:00,261,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
224,last_week,12053341,カリとコリー,karikkori,https://note.com/karikkori,True,1,2026-03-03T23:14:23+09:00,2026-03-03T23:14:23+09:00,735,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
225,last_week,4168421,Marpy,marpyfield,https://note.com/marpyfield,True,1,2026-03-03T23:03:55+09:00,2026-03-03T23:03:55+09:00,715,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
226,last_week,8401402,たよろよろ図書館DATABASE,fair_impala134,https://note.com/fair_impala134,True,1,2026-03-03T22:24:59+09:00,2026-03-03T22:24:59+09:00,21380,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
227,last_week,12649492,のぞみ🧘｜ウェルネスライフを目指して,nozomi_wellness,https://note.com/nozomi_wellness,True,1,2026-03-03T22:23:22+09:00,2026-03-03T22:23:22+09:00,460,2026-03-15T10:23:53.252929+09:00,2026-03-02T00:00:00+09:00,2026-03-08T23:59:59.999999+09:00
