rank,ranking_type,like_user_id,creator_name,creator_urlname,creator_url,has_profile_url,likes_count,first_like_at,last_like_at,follower_count,generated_at,period_start,period_end
121,this_week,10621112,日常JP,ripe_sorrel3191,https://note.com/ripe_sorrel3191,True,1,2026-03-23T22:54:13+09:00,2026-03-23T22:54:13+09:00,104,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
122,this_week,10925876,タクト｜現場で使える仕事術,tact_edge,https://note.com/tact_edge,True,1,2026-03-23T22:53:17+09:00,2026-03-23T22:53:17+09:00,2156,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
123,this_week,13248656,1687CAMP｜使ってよかったキャンプギア,camp_,https://note.com/camp_,True,1,2026-03-23T22:27:22+09:00,2026-03-23T22:27:22+09:00,239,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
124,this_week,10607522,かっぱの庵,leal_oriole8107,https://note.com/leal_oriole8107,True,1,2026-03-23T22:24:59+09:00,2026-03-23T22:24:59+09:00,177,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
125,this_week,11775030,りっちゃん👑ミニ株の女王,ricchan_dayo,https://note.com/ricchan_dayo,True,1,2026-03-23T22:21:14+09:00,2026-03-23T22:21:14+09:00,955,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
126,this_week,11266699,旅くま,tabikuma_oji,https://note.com/tabikuma_oji,True,1,2026-03-23T22:09:43+09:00,2026-03-23T22:09:43+09:00,1000,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
127,this_week,14031264,ぽこあポケモン攻略ラボ,pokoa_guide,https://note.com/pokoa_guide,True,1,2026-03-23T21:37:16+09:00,2026-03-23T21:37:16+09:00,85,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
128,this_week,12818056,ぽんこ🦦,happy_mimosa4749,https://note.com/happy_mimosa4749,True,1,2026-03-23T21:04:09+09:00,2026-03-23T21:04:09+09:00,201,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
129,this_week,11967089,よんよんわれ,parklabs,https://note.com/parklabs,True,1,2026-03-23T20:49:25+09:00,2026-03-23T20:49:25+09:00,980,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
130,this_week,12872380,100人インタビューニキ,interview100,https://note.com/interview100,True,1,2026-03-23T20:45:20+09:00,2026-03-23T20:45:20+09:00,37,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
131,this_week,13505095,いちごもん🍓,ichigo_mon,https://note.com/ichigo_mon,True,1,2026-03-23T20:43:19+09:00,2026-03-23T20:43:19+09:00,155,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
132,this_week,12061547,芳樹,yoshiki_shoshi,https://note.com/yoshiki_shoshi,True,1,2026-03-23T19:40:40+09:00,2026-03-23T19:40:40+09:00,723,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
133,this_week,12649492,のぞみ🧘｜ウェルネスライフを目指して,nozomi_wellness,https://note.com/nozomi_wellness,True,1,2026-03-23T19:38:01+09:00,2026-03-23T19:38:01+09:00,645,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
134,this_week,13342222,青空 和平,brisk_viola3314,https://note.com/brisk_viola3314,True,1,2026-03-23T17:14:22+09:00,2026-03-23T17:14:22+09:00,507,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
135,this_week,12079299,えだまめちゃん,super_bonobo6386,https://note.com/super_bonobo6386,True,1,2026-03-23T17:05:01+09:00,2026-03-23T17:05:01+09:00,307,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
136,this_week,1087189,zen,d_style9999,https://note.com/d_style9999,True,1,2026-03-23T16:15:36+09:00,2026-03-23T16:15:36+09:00,44,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
137,this_week,13202167,派遣工の記録,hakenkonokiroku,https://note.com/hakenkonokiroku,True,1,2026-03-23T15:37:01+09:00,2026-03-23T15:37:01+09:00,769,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
138,this_week,7649235,LIFE WITH PONO,lifewithpono,https://note.com/lifewithpono,True,1,2026-03-23T15:21:16+09:00,2026-03-23T15:21:16+09:00,278,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
139,this_week,8646161,Grisly ネット小説家,brainy_yarrow458,https://note.com/brainy_yarrow458,True,1,2026-03-23T13:01:31+09:00,2026-03-23T13:01:31+09:00,560,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
140,this_week,12121248,中年妄想日記,chuya50jp,https://note.com/chuya50jp,True,1,2026-03-23T12:47:45+09:00,2026-03-23T12:47:45+09:00,288,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
141,this_week,11667444,浅川千（ライター）,1000asakawa,https://note.com/1000asakawa,True,1,2026-03-23T10:51:06+09:00,2026-03-23T10:51:06+09:00,1506,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
142,this_week,12317380,wwwave for engineer  |  ウェイブ エンジニア ,wwwave_engineer,https://note.com/wwwave_engineer,True,1,2026-03-23T10:09:16+09:00,2026-03-23T10:09:16+09:00,310,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
143,this_week,13412287,ともともさん🐕【少額投資で現在350万円】,dreamy_bear384,https://note.com/dreamy_bear384,True,1,2026-03-23T10:05:22+09:00,2026-03-23T10:05:22+09:00,46,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
144,this_week,10958080,【雑学王】狂乱ぺんぎんえび🐧🦐,penguin_ebi,https://note.com/penguin_ebi,True,1,2026-03-23T09:20:53+09:00,2026-03-23T09:20:53+09:00,777,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
145,this_week,11575561,いちごいぬ,tmits01,https://note.com/tmits01,True,1,2026-03-23T08:29:59+09:00,2026-03-23T08:29:59+09:00,989,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
146,this_week,13154572,ユーカリ,sparkjoy1112,https://note.com/sparkjoy1112,True,1,2026-03-23T08:01:25+09:00,2026-03-23T08:01:25+09:00,384,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
147,this_week,11991260,Yukika,fresa_0402,https://note.com/fresa_0402,True,1,2026-03-23T07:53:57+09:00,2026-03-23T07:53:57+09:00,137,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
148,this_week,10295776,"商店街八百屋・川島家の毎日はだいたい事件〜借金8,000万家族のドタバタ日常コメディ〜",quick_willet1621,https://note.com/quick_willet1621,True,1,2026-03-23T07:52:10+09:00,2026-03-23T07:52:10+09:00,110,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
149,this_week,7784420,ヒヨ | 理系パパの音高受験日記,hiyo_music_log,https://note.com/hiyo_music_log,True,1,2026-03-23T07:51:25+09:00,2026-03-23T07:51:25+09:00,16,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
150,this_week,13153540,わをん,wawonkadono,https://note.com/wawonkadono,True,1,2026-03-23T07:37:32+09:00,2026-03-23T07:37:32+09:00,176,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
151,this_week,11057688,Tak@ | IT Explore,itexplore,https://note.com/itexplore,True,1,2026-03-23T07:31:53+09:00,2026-03-23T07:31:53+09:00,252,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
152,this_week,9987561,Goodroom代表｜相続・不動産コンサルタント淺井,proper_crocus630,https://note.com/proper_crocus630,True,1,2026-03-23T07:22:10+09:00,2026-03-23T07:22:10+09:00,707,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
153,this_week,12597035,０番街の無限,clear_viola3659,https://note.com/clear_viola3659,True,1,2026-03-23T07:20:19+09:00,2026-03-23T07:20:19+09:00,77,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
154,this_week,13078385,kiri_work,kiri_work,https://note.com/kiri_work,True,1,2026-03-23T06:47:18+09:00,2026-03-23T06:47:18+09:00,905,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
155,this_week,10816302,しょう,syo3923,https://note.com/syo3923,True,1,2026-03-23T06:31:38+09:00,2026-03-23T06:31:38+09:00,535,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
156,this_week,4093782,自動化くん,kira_se,https://note.com/kira_se,True,1,2026-03-23T06:06:19+09:00,2026-03-23T06:06:19+09:00,2808,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
157,this_week,11553764,加賀 一（かが はじめ）,open_avocet2127,https://note.com/open_avocet2127,True,1,2026-03-23T01:55:14+09:00,2026-03-23T01:55:14+09:00,131,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
158,this_week,13140757,雪詠,yukiyomi,https://note.com/yukiyomi,True,1,2026-03-23T00:00:47+09:00,2026-03-23T00:00:47+09:00,569,2026-03-25T11:30:03.586034+09:00,2026-03-23T00:00:00+09:00,2026-03-25T11:07:17+09:00
